cod-ine,nombre,rural,urbana,tipo_desague,tenencia,acceso_agua
80201,Riberalta,2587,18475,"[{""t"":""Al alcantarillado"", ""u"":3617, ""r"":37},{""t"":""A una cámara séptica"", ""u"":2177, ""r"":50},{""t"":""A un pozo ciego"", ""u"":10111, ""r"":1840},{""t"":""A la calle"", ""u"":78, ""r"":9},{""t"":""A la quebrada, río"", ""u"":58, ""r"":13},{""t"":""A un lago, laguna, curichi"", ""u"":40, ""r"":13},{""t"":""No tiene"", ""u"":1061, ""r"":484}]","[{""t"":""Propia"", ""u"":12147, ""r"":2006},{""t"":""Alquilada"", ""u"":2058, ""r"":28},{""t"":""En contrato anticrético"", ""u"":204, ""r"":3},{""t"":""En contrato anticrético y alquiler"", ""u"":51, ""r"":2},{""t"":""Cedida por servicios"", ""u"":432, ""r"":202},{""t"":""Prestada por parientes o amigos"", ""u"":1887, ""r"":170},{""t"":""Otra"", ""u"":363, ""r"":35}]","[{""t"":""Cañería de red"", ""u"":2762, ""r"":64},{""t"":""Carro repartidor (aguatero)"", ""u"":65, ""r"":0},{""t"":""Lago, laguna, curichi"", ""u"":122, ""r"":254},{""t"":""Lluvia, río, vertiente, acequia"", ""u"":208, ""r"":608},{""t"":""Pileta pública"", ""u"":655, ""r"":157},{""t"":""Pozo o noria con bomba"", ""u"":2642, ""r"":240},{""t"":""Pozo o noria sin bomba"", ""u"":10688, ""r"":1123}]"
80202,Guayaramerín,1602,8504,"[{""t"":""Al alcantarillado"", ""u"":2558, ""r"":10},{""t"":""A una cámara séptica"", ""u"":2018, ""r"":73},{""t"":""A un pozo ciego"", ""u"":2919, ""r"":1017},{""t"":""A la calle"", ""u"":11, ""r"":0},{""t"":""A la quebrada, río"", ""u"":4, ""r"":10},{""t"":""A un lago, laguna, curichi"", ""u"":6, ""r"":3},{""t"":""No tiene"", ""u"":384, ""r"":248}]","[{""t"":""Propia"", ""u"":4987, ""r"":1039},{""t"":""Alquilada"", ""u"":1346, ""r"":9},{""t"":""En contrato anticrético"", ""u"":132, ""r"":3},{""t"":""En contrato anticrético y alquiler"", ""u"":39, ""r"":0},{""t"":""Cedida por servicios"", ""u"":275, ""r"":205},{""t"":""Prestada por parientes o amigos"", ""u"":898, ""r"":84},{""t"":""Otra"", ""u"":223, ""r"":21}]","[{""t"":""Cañería de red"", ""u"":6331, ""r"":265},{""t"":""Carro repartidor (aguatero)"", ""u"":29, ""r"":2},{""t"":""Lago, laguna, curichi"", ""u"":22, ""r"":140},{""t"":""Lluvia, río, vertiente, acequia"", ""u"":21, ""r"":500},{""t"":""Pileta pública"", ""u"":851, ""r"":39},{""t"":""Pozo o noria con bomba"", ""u"":149, ""r"":85},{""t"":""Pozo o noria sin bomba"", ""u"":497, ""r"":330}]"
80301,Reyes,1510,1720,"[{""t"":""Al alcantarillado"", ""u"":13, ""r"":5},{""t"":""A una cámara séptica"", ""u"":697, ""r"":39},{""t"":""A un pozo ciego"", ""u"":794, ""r"":938},{""t"":""A la calle"", ""u"":2, ""r"":1},{""t"":""A la quebrada, río"", ""u"":1, ""r"":3},{""t"":""A un lago, laguna, curichi"", ""u"":1, ""r"":3},{""t"":""No tiene"", ""u"":61, ""r"":404}]","[{""t"":""Propia"", ""u"":1080, ""r"":1162},{""t"":""Alquilada"", ""u"":196, ""r"":40},{""t"":""En contrato anticrético"", ""u"":10, ""r"":0},{""t"":""En contrato anticrético y alquiler"", ""u"":4, ""r"":0},{""t"":""Cedida por servicios"", ""u"":51, ""r"":97},{""t"":""Prestada por parientes o amigos"", ""u"":205, ""r"":81},{""t"":""Otra"", ""u"":23, ""r"":13}]","[{""t"":""Cañería de red"", ""u"":199, ""r"":28},{""t"":""Carro repartidor (aguatero)"", ""u"":1, ""r"":0},{""t"":""Lago, laguna, curichi"", ""u"":2, ""r"":100},{""t"":""Lluvia, río, vertiente, acequia"", ""u"":1, ""r"":229},{""t"":""Pileta pública"", ""u"":292, ""r"":6},{""t"":""Pozo o noria con bomba"", ""u"":875, ""r"":462},{""t"":""Pozo o noria sin bomba"", ""u"":199, ""r"":568}]"
80302,San Borja,4510,5720,"[{""t"":""Al alcantarillado"", ""u"":40, ""r"":29},{""t"":""A una cámara séptica"", ""u"":2020, ""r"":92},{""t"":""A un pozo ciego"", ""u"":2301, ""r"":1330},{""t"":""A la calle"", ""u"":27, ""r"":1},{""t"":""A la quebrada, río"", ""u"":1, ""r"":8},{""t"":""A un lago, laguna, curichi"", ""u"":2, ""r"":5},{""t"":""No tiene"", ""u"":784, ""r"":2772}]","[{""t"":""Propia"", ""u"":3542, ""r"":3733},{""t"":""Alquilada"", ""u"":809, ""r"":60},{""t"":""En contrato anticrético"", ""u"":65, ""r"":0},{""t"":""En contrato anticrético y alquiler"", ""u"":10, ""r"":1},{""t"":""Cedida por servicios"", ""u"":152, ""r"":313},{""t"":""Prestada por parientes o amigos"", ""u"":505, ""r"":83},{""t"":""Otra"", ""u"":92, ""r"":47}]","[{""t"":""Cañería de red"", ""u"":4091, ""r"":413},{""t"":""Carro repartidor (aguatero)"", ""u"":15, ""r"":4},{""t"":""Lago, laguna, curichi"", ""u"":34, ""r"":292},{""t"":""Lluvia, río, vertiente, acequia"", ""u"":120, ""r"":2248},{""t"":""Pileta pública"", ""u"":443, ""r"":60},{""t"":""Pozo o noria con bomba"", ""u"":122, ""r"":376},{""t"":""Pozo o noria sin bomba"", ""u"":350, ""r"":844}]"
80303,Santa Rosa,941,1100,"[{""t"":""Al alcantarillado"", ""u"":2, ""r"":1},{""t"":""A una cámara séptica"", ""u"":384, ""r"":48},{""t"":""A un pozo ciego"", ""u"":622, ""r"":771},{""t"":""A la calle"", ""u"":1, ""r"":0},{""t"":""A la quebrada, río"", ""u"":0, ""r"":1},{""t"":""A un lago, laguna, curichi"", ""u"":0, ""r"":2},{""t"":""No tiene"", ""u"":46, ""r"":98}]","[{""t"":""Propia"", ""u"":693, ""r"":659},{""t"":""Alquilada"", ""u"":129, ""r"":12},{""t"":""En contrato anticrético"", ""u"":2, ""r"":4},{""t"":""En contrato anticrético y alquiler"", ""u"":3, ""r"":1},{""t"":""Cedida por servicios"", ""u"":53, ""r"":169},{""t"":""Prestada por parientes o amigos"", ""u"":157, ""r"":57},{""t"":""Otra"", ""u"":18, ""r"":19}]","[{""t"":""Cañería de red"", ""u"":962, ""r"":186},{""t"":""Carro repartidor (aguatero)"", ""u"":0, ""r"":1},{""t"":""Lago, laguna, curichi"", ""u"":0, ""r"":57},{""t"":""Lluvia, río, vertiente, acequia"", ""u"":0, ""r"":54},{""t"":""Pileta pública"", ""u"":58, ""r"":16},{""t"":""Pozo o noria con bomba"", ""u"":27, ""r"":344},{""t"":""Pozo o noria sin bomba"", ""u"":8, ""r"":263}]"
80304,Rurrenabaque,1942,3474,"[{""t"":""Al alcantarillado"", ""u"":1561, ""r"":7},{""t"":""A una cámara séptica"", ""u"":397, ""r"":57},{""t"":""A un pozo ciego"", ""u"":990, ""r"":619},{""t"":""A la calle"", ""u"":4, ""r"":1},{""t"":""A la quebrada, río"", ""u"":0, ""r"":4},{""t"":""A un lago, laguna, curichi"", ""u"":2, ""r"":1},{""t"":""No tiene"", ""u"":191, ""r"":1023}]","[{""t"":""Propia"", ""u"":1682, ""r"":1471},{""t"":""Alquilada"", ""u"":954, ""r"":33},{""t"":""En contrato anticrético"", ""u"":49, ""r"":2},{""t"":""En contrato anticrético y alquiler"", ""u"":13, ""r"":0},{""t"":""Cedida por servicios"", ""u"":102, ""r"":101},{""t"":""Prestada por parientes o amigos"", ""u"":309, ""r"":80},{""t"":""Otra"", ""u"":36, ""r"":25}]","[{""t"":""Cañería de red"", ""u"":3021, ""r"":716},{""t"":""Carro repartidor (aguatero)"", ""u"":1, ""r"":0},{""t"":""Lago, laguna, curichi"", ""u"":13, ""r"":123},{""t"":""Lluvia, río, vertiente, acequia"", ""u"":34, ""r"":554},{""t"":""Pileta pública"", ""u"":72, ""r"":70},{""t"":""Pozo o noria con bomba"", ""u"":1, ""r"":99},{""t"":""Pozo o noria sin bomba"", ""u"":3, ""r"":150}]"
80401,Santa Ana,1412,2666,"[{""t"":""Al alcantarillado"", ""u"":1233, ""r"":5},{""t"":""A una cámara séptica"", ""u"":236, ""r"":88},{""t"":""A un pozo ciego"", ""u"":704, ""r"":964},{""t"":""A la calle"", ""u"":3, ""r"":3},{""t"":""A la quebrada, río"", ""u"":0, ""r"":3},{""t"":""A un lago, laguna, curichi"", ""u"":2, ""r"":9},{""t"":""No tiene"", ""u"":229, ""r"":233}]","[{""t"":""Propia"", ""u"":1584, ""r"":834},{""t"":""Alquilada"", ""u"":262, ""r"":5},{""t"":""En contrato anticrético"", ""u"":54, ""r"":0},{""t"":""En contrato anticrético y alquiler"", ""u"":10, ""r"":0},{""t"":""Cedida por servicios"", ""u"":102, ""r"":384},{""t"":""Prestada por parientes o amigos"", ""u"":343, ""r"":55},{""t"":""Otra"", ""u"":52, ""r"":27}]","[{""t"":""Cañería de red"", ""u"":1681, ""r"":178},{""t"":""Carro repartidor (aguatero)"", ""u"":2, ""r"":0},{""t"":""Lago, laguna, curichi"", ""u"":20, ""r"":57},{""t"":""Lluvia, río, vertiente, acequia"", ""u"":22, ""r"":565},{""t"":""Pileta pública"", ""u"":292, ""r"":21},{""t"":""Pozo o noria con bomba"", ""u"":303, ""r"":260},{""t"":""Pozo o noria sin bomba"", ""u"":87, ""r"":224}]"
80402,Exaltación,1019,0,"[{""t"":""Al alcantarillado"", ""u"":0, ""r"":2},{""t"":""A una cámara séptica"", ""u"":0, ""r"":73},{""t"":""A un pozo ciego"", ""u"":0, ""r"":689},{""t"":""A la calle"", ""u"":0, ""r"":1},{""t"":""A la quebrada, río"", ""u"":0, ""r"":1},{""t"":""A un lago, laguna, curichi"", ""u"":0, ""r"":2},{""t"":""No tiene"", ""u"":0, ""r"":170}]","[{""t"":""Propia"", ""u"":0, ""r"":588},{""t"":""Alquilada"", ""u"":0, ""r"":18},{""t"":""En contrato anticrético"", ""u"":0, ""r"":3},{""t"":""En contrato anticrético y alquiler"", ""u"":0, ""r"":2},{""t"":""Cedida por servicios"", ""u"":0, ""r"":261},{""t"":""Prestada por parientes o amigos"", ""u"":0, ""r"":53},{""t"":""Otra"", ""u"":0, ""r"":13}]","[{""t"":""Cañería de red"", ""u"":0, ""r"":163},{""t"":""Lago, laguna, curichi"", ""u"":0, ""r"":55},{""t"":""Lluvia, río, vertiente, acequia"", ""u"":0, ""r"":151},{""t"":""Pileta pública"", ""u"":0, ""r"":14},{""t"":""Pozo o noria con bomba"", ""u"":0, ""r"":138},{""t"":""Pozo o noria sin bomba"", ""u"":0, ""r"":417}]"
80501,San Ignacio,2493,2416,"[{""t"":""Al alcantarillado"", ""u"":7, ""r"":8},{""t"":""A una cámara séptica"", ""u"":777, ""r"":156},{""t"":""A un pozo ciego"", ""u"":1128, ""r"":1249},{""t"":""A la calle"", ""u"":5, ""r"":0},{""t"":""A la quebrada, río"", ""u"":1, ""r"":3},{""t"":""A un lago, laguna, curichi"", ""u"":2, ""r"":22},{""t"":""No tiene"", ""u"":234, ""r"":762}]","[{""t"":""Propia"", ""u"":1518, ""r"":1626},{""t"":""Alquilada"", ""u"":264, ""r"":24},{""t"":""En contrato anticrético"", ""u"":14, ""r"":4},{""t"":""En contrato anticrético y alquiler"", ""u"":1, ""r"":2},{""t"":""Cedida por servicios"", ""u"":85, ""r"":384},{""t"":""Prestada por parientes o amigos"", ""u"":244, ""r"":105},{""t"":""Otra"", ""u"":28, ""r"":55}]","[{""t"":""Cañería de red"", ""u"":591, ""r"":150},{""t"":""Carro repartidor (aguatero)"", ""u"":8, ""r"":3},{""t"":""Lago, laguna, curichi"", ""u"":1375, ""r"":133},{""t"":""Lluvia, río, vertiente, acequia"", ""u"":9, ""r"":759},{""t"":""Pileta pública"", ""u"":129, ""r"":103},{""t"":""Pozo o noria con bomba"", ""u"":22, ""r"":432},{""t"":""Pozo o noria sin bomba"", ""u"":20, ""r"":620}]"
80601,Loreto,998,0,"[{""t"":""Al alcantarillado"", ""u"":0, ""r"":23},{""t"":""A una cámara séptica"", ""u"":0, ""r"":70},{""t"":""A un pozo ciego"", ""u"":0, ""r"":628},{""t"":""No tiene"", ""u"":0, ""r"":143}]","[{""t"":""Propia"", ""u"":0, ""r"":646},{""t"":""Alquilada"", ""u"":0, ""r"":15},{""t"":""En contrato anticrético y alquiler"", ""u"":0, ""r"":1},{""t"":""Cedida por servicios"", ""u"":0, ""r"":153},{""t"":""Prestada por parientes o amigos"", ""u"":0, ""r"":26},{""t"":""Otra"", ""u"":0, ""r"":23}]","[{""t"":""Cañería de red"", ""u"":0, ""r"":181},{""t"":""Carro repartidor (aguatero)"", ""u"":0, ""r"":4},{""t"":""Lago, laguna, curichi"", ""u"":0, ""r"":169},{""t"":""Lluvia, río, vertiente, acequia"", ""u"":0, ""r"":209},{""t"":""Pileta pública"", ""u"":0, ""r"":103},{""t"":""Pozo o noria con bomba"", ""u"":0, ""r"":88},{""t"":""Pozo o noria sin bomba"", ""u"":0, ""r"":110}]"
80602,San Andrés,2715,599,"[{""t"":""Al alcantarillado"", ""u"":8, ""r"":28},{""t"":""A una cámara séptica"", ""u"":51, ""r"":172},{""t"":""A un pozo ciego"", ""u"":433, ""r"":1595},{""t"":""A la calle"", ""u"":7, ""r"":2},{""t"":""A la quebrada, río"", ""u"":0, ""r"":4},{""t"":""A un lago, laguna, curichi"", ""u"":0, ""r"":10},{""t"":""No tiene"", ""u"":51, ""r"":635}]","[{""t"":""Propia"", ""u"":438, ""r"":1730},{""t"":""Alquilada"", ""u"":44, ""r"":98},{""t"":""En contrato anticrético"", ""u"":3, ""r"":0},{""t"":""En contrato anticrético y alquiler"", ""u"":1, ""r"":2},{""t"":""Cedida por servicios"", ""u"":10, ""r"":424},{""t"":""Prestada por parientes o amigos"", ""u"":40, ""r"":135},{""t"":""Otra"", ""u"":14, ""r"":57}]","[{""t"":""Cañería de red"", ""u"":377, ""r"":402},{""t"":""Carro repartidor (aguatero)"", ""u"":0, ""r"":5},{""t"":""Lago, laguna, curichi"", ""u"":1, ""r"":172},{""t"":""Lluvia, río, vertiente, acequia"", ""u"":46, ""r"":329},{""t"":""Pileta pública"", ""u"":124, ""r"":206},{""t"":""Pozo o noria con bomba"", ""u"":0, ""r"":740},{""t"":""Pozo o noria sin bomba"", ""u"":2, ""r"":592}]"
80701,San Joaquín,528,851,"[{""t"":""Al alcantarillado"", ""u"":6, ""r"":0},{""t"":""A una cámara séptica"", ""u"":228, ""r"":27},{""t"":""A un pozo ciego"", ""u"":524, ""r"":396},{""t"":""A la quebrada, río"", ""u"":0, ""r"":1},{""t"":""A un lago, laguna, curichi"", ""u"":0, ""r"":1},{""t"":""No tiene"", ""u"":27, ""r"":44}]","[{""t"":""Propia"", ""u"":553, ""r"":283},{""t"":""Alquilada"", ""u"":90, ""r"":7},{""t"":""En contrato anticrético"", ""u"":3, ""r"":3},{""t"":""En contrato anticrético y alquiler"", ""u"":2, ""r"":0},{""t"":""Cedida por servicios"", ""u"":49, ""r"":129},{""t"":""Prestada por parientes o amigos"", ""u"":78, ""r"":31},{""t"":""Otra"", ""u"":10, ""r"":16}]","[{""t"":""Cañería de red"", ""u"":378, ""r"":13},{""t"":""Carro repartidor (aguatero)"", ""u"":1, ""r"":1},{""t"":""Lago, laguna, curichi"", ""u"":0, ""r"":41},{""t"":""Lluvia, río, vertiente, acequia"", ""u"":2, ""r"":70},{""t"":""Pileta pública"", ""u"":63, ""r"":67},{""t"":""Pozo o noria con bomba"", ""u"":66, ""r"":91},{""t"":""Pozo o noria sin bomba"", ""u"":275, ""r"":186}]"
80702,San Ramón,486,890,"[{""t"":""Al alcantarillado"", ""u"":6, ""r"":1},{""t"":""A una cámara séptica"", ""u"":212, ""r"":23},{""t"":""A un pozo ciego"", ""u"":509, ""r"":314},{""t"":""A la calle"", ""u"":0, ""r"":1},{""t"":""A la quebrada, río"", ""u"":0, ""r"":1},{""t"":""A un lago, laguna, curichi"", ""u"":0, ""r"":1},{""t"":""No tiene"", ""u"":35, ""r"":57}]","[{""t"":""Propia"", ""u"":514, ""r"":126},{""t"":""Alquilada"", ""u"":88, ""r"":4},{""t"":""En contrato anticrético"", ""u"":4, ""r"":0},{""t"":""En contrato anticrético y alquiler"", ""u"":3, ""r"":0},{""t"":""Cedida por servicios"", ""u"":38, ""r"":229},{""t"":""Prestada por parientes o amigos"", ""u"":102, ""r"":13},{""t"":""Otra"", ""u"":13, ""r"":26}]","[{""t"":""Cañería de red"", ""u"":546, ""r"":40},{""t"":""Lago, laguna, curichi"", ""u"":0, ""r"":30},{""t"":""Lluvia, río, vertiente, acequia"", ""u"":4, ""r"":27},{""t"":""Pileta pública"", ""u"":65, ""r"":2},{""t"":""Pozo o noria con bomba"", ""u"":23, ""r"":80},{""t"":""Pozo o noria sin bomba"", ""u"":124, ""r"":219}]"
80703,Puerto Siles,271,0,"[{""t"":""Al alcantarillado"", ""u"":0, ""r"":1},{""t"":""A una cámara séptica"", ""u"":0, ""r"":10},{""t"":""A un pozo ciego"", ""u"":0, ""r"":156},{""t"":""A la quebrada, río"", ""u"":0, ""r"":2},{""t"":""No tiene"", ""u"":0, ""r"":26}]","[{""t"":""Propia"", ""u"":0, ""r"":120},{""t"":""Cedida por servicios"", ""u"":0, ""r"":57},{""t"":""Prestada por parientes o amigos"", ""u"":0, ""r"":17},{""t"":""Otra"", ""u"":0, ""r"":1}]","[{""t"":""Cañería de red"", ""u"":0, ""r"":62},{""t"":""Lago, laguna, curichi"", ""u"":0, ""r"":1},{""t"":""Lluvia, río, vertiente, acequia"", ""u"":0, ""r"":31},{""t"":""Pileta pública"", ""u"":0, ""r"":19},{""t"":""Pozo o noria con bomba"", ""u"":0, ""r"":36},{""t"":""Pozo o noria sin bomba"", ""u"":0, ""r"":46}]"
80801,Magdalena,848,1645,"[{""t"":""Al alcantarillado"", ""u"":8, ""r"":2},{""t"":""A una cámara séptica"", ""u"":413, ""r"":18},{""t"":""A un pozo ciego"", ""u"":1029, ""r"":601},{""t"":""A la calle"", ""u"":1, ""r"":2},{""t"":""A la quebrada, río"", ""u"":0, ""r"":3},{""t"":""A un lago, laguna, curichi"", ""u"":0, ""r"":13},{""t"":""No tiene"", ""u"":62, ""r"":80}]","[{""t"":""Propia"", ""u"":1160, ""r"":552},{""t"":""Alquilada"", ""u"":138, ""r"":12},{""t"":""En contrato anticrético"", ""u"":7, ""r"":6},{""t"":""Cedida por servicios"", ""u"":61, ""r"":106},{""t"":""Prestada por parientes o amigos"", ""u"":127, ""r"":34},{""t"":""Otra"", ""u"":20, ""r"":9}]","[{""t"":""Cañería de red"", ""u"":617, ""r"":16},{""t"":""Lago, laguna, curichi"", ""u"":1, ""r"":8},{""t"":""Lluvia, río, vertiente, acequia"", ""u"":3, ""r"":86},{""t"":""Pileta pública"", ""u"":171, ""r"":3},{""t"":""Pozo o noria con bomba"", ""u"":88, ""r"":62},{""t"":""Pozo o noria sin bomba"", ""u"":633, ""r"":544}]"
80802,Baures,1020,494,"[{""t"":""Al alcantarillado"", ""u"":0, ""r"":1},{""t"":""A una cámara séptica"", ""u"":89, ""r"":51},{""t"":""A un pozo ciego"", ""u"":324, ""r"":659},{""t"":""A la calle"", ""u"":0, ""r"":1},{""t"":""A la quebrada, río"", ""u"":0, ""r"":4},{""t"":""A un lago, laguna, curichi"", ""u"":0, ""r"":1},{""t"":""No tiene"", ""u"":36, ""r"":190}]","[{""t"":""Propia"", ""u"":353, ""r"":656},{""t"":""Alquilada"", ""u"":36, ""r"":36},{""t"":""En contrato anticrético"", ""u"":2, ""r"":1},{""t"":""En contrato anticrético y alquiler"", ""u"":2, ""r"":1},{""t"":""Cedida por servicios"", ""u"":9, ""r"":127},{""t"":""Prestada por parientes o amigos"", ""u"":42, ""r"":71},{""t"":""Otra"", ""u"":5, ""r"":15}]","[{""t"":""Cañería de red"", ""u"":177, ""r"":15},{""t"":""Lago, laguna, curichi"", ""u"":1, ""r"":29},{""t"":""Lluvia, río, vertiente, acequia"", ""u"":3, ""r"":65},{""t"":""Pileta pública"", ""u"":70, ""r"":7},{""t"":""Pozo o noria con bomba"", ""u"":19, ""r"":74},{""t"":""Pozo o noria sin bomba"", ""u"":179, ""r"":717}]"
80803,Huacaraje,426,463,"[{""t"":""Al alcantarillado"", ""u"":8, ""r"":1},{""t"":""A una cámara séptica"", ""u"":68, ""r"":32},{""t"":""A un pozo ciego"", ""u"":288, ""r"":300},{""t"":""A la quebrada, río"", ""u"":0, ""r"":1},{""t"":""A un lago, laguna, curichi"", ""u"":0, ""r"":1},{""t"":""No tiene"", ""u"":48, ""r"":72}]","[{""t"":""Propia"", ""u"":315, ""r"":229},{""t"":""Alquilada"", ""u"":41, ""r"":9},{""t"":""En contrato anticrético"", ""u"":3, ""r"":1},{""t"":""Cedida por servicios"", ""u"":12, ""r"":104},{""t"":""Prestada por parientes o amigos"", ""u"":39, ""r"":56},{""t"":""Otra"", ""u"":2, ""r"":8}]","[{""t"":""Cañería de red"", ""u"":35, ""r"":187},{""t"":""Lago, laguna, curichi"", ""u"":0, ""r"":6},{""t"":""Lluvia, río, vertiente, acequia"", ""u"":1, ""r"":55},{""t"":""Pileta pública"", ""u"":14, ""r"":4},{""t"":""Pozo o noria con bomba"", ""u"":17, ""r"":47},{""t"":""Pozo o noria sin bomba"", ""u"":345, ""r"":108}]"
90101,Cobija,655,13290,"[{""t"":""Al alcantarillado"", ""u"":3305, ""r"":4},{""t"":""A una cámara séptica"", ""u"":2693, ""r"":61},{""t"":""A un pozo ciego"", ""u"":4585, ""r"":396},{""t"":""A la calle"", ""u"":50, ""r"":0},{""t"":""A la quebrada, río"", ""u"":75, ""r"":3},{""t"":""A un lago, laguna, curichi"", ""u"":32, ""r"":1},{""t"":""No tiene"", ""u"":1035, ""r"":64}]","[{""t"":""Propia"", ""u"":7358, ""r"":388},{""t"":""Alquilada"", ""u"":2866, ""r"":22},{""t"":""En contrato anticrético"", ""u"":186, ""r"":1},{""t"":""En contrato anticrético y alquiler"", ""u"":26, ""r"":0},{""t"":""Cedida por servicios"", ""u"":268, ""r"":50},{""t"":""Prestada por parientes o amigos"", ""u"":694, ""r"":35},{""t"":""Otra"", ""u"":377, ""r"":33}]","[{""t"":""Cañería de red"", ""u"":8284, ""r"":104},{""t"":""Carro repartidor (aguatero)"", ""u"":257, ""r"":8},{""t"":""Lago, laguna, curichi"", ""u"":37, ""r"":15},{""t"":""Lluvia, río, vertiente, acequia"", ""u"":387, ""r"":220},{""t"":""Pileta pública"", ""u"":683, ""r"":24},{""t"":""Pozo o noria con bomba"", ""u"":635, ""r"":57},{""t"":""Pozo o noria sin bomba"", ""u"":1492, ""r"":101}]"
90102,Porvenir,953,880,"[{""t"":""Al alcantarillado"", ""u"":7, ""r"":8},{""t"":""A una cámara séptica"", ""u"":223, ""r"":87},{""t"":""A un pozo ciego"", ""u"":551, ""r"":635},{""t"":""A la calle"", ""u"":1, ""r"":1},{""t"":""A la quebrada, río"", ""u"":1, ""r"":1},{""t"":""A un lago, laguna, curichi"", ""u"":1, ""r"":6},{""t"":""No tiene"", ""u"":29, ""r"":104}]","[{""t"":""Propia"", ""u"":577, ""r"":580},{""t"":""Alquilada"", ""u"":144, ""r"":32},{""t"":""En contrato anticrético"", ""u"":1, ""r"":1},{""t"":""En contrato anticrético y alquiler"", ""u"":1, ""r"":2},{""t"":""Cedida por servicios"", ""u"":38, ""r"":150},{""t"":""Prestada por parientes o amigos"", ""u"":50, ""r"":66},{""t"":""Otra"", ""u"":2, ""r"":11}]","[{""t"":""Cañería de red"", ""u"":595, ""r"":289},{""t"":""Carro repartidor (aguatero)"", ""u"":1, ""r"":3},{""t"":""Lago, laguna, curichi"", ""u"":10, ""r"":69},{""t"":""Lluvia, río, vertiente, acequia"", ""u"":22, ""r"":252},{""t"":""Pileta pública"", ""u"":99, ""r"":29},{""t"":""Pozo o noria con bomba"", ""u"":48, ""r"":74},{""t"":""Pozo o noria sin bomba"", ""u"":38, ""r"":126}]"
90103,Bolpebra,617,0,"[{""t"":""Al alcantarillado"", ""u"":0, ""r"":1},{""t"":""A una cámara séptica"", ""u"":0, ""r"":9},{""t"":""A un pozo ciego"", ""u"":0, ""r"":365},{""t"":""A la quebrada, río"", ""u"":0, ""r"":4},{""t"":""A un lago, laguna, curichi"", ""u"":0, ""r"":2},{""t"":""No tiene"", ""u"":0, ""r"":164}]","[{""t"":""Propia"", ""u"":0, ""r"":464},{""t"":""Alquilada"", ""u"":0, ""r"":4},{""t"":""Cedida por servicios"", ""u"":0, ""r"":27},{""t"":""Prestada por parientes o amigos"", ""u"":0, ""r"":33},{""t"":""Otra"", ""u"":0, ""r"":17}]","[{""t"":""Cañería de red"", ""u"":0, ""r"":25},{""t"":""Lago, laguna, curichi"", ""u"":0, ""r"":15},{""t"":""Lluvia, río, vertiente, acequia"", ""u"":0, ""r"":319},{""t"":""Pileta pública"", ""u"":0, ""r"":24},{""t"":""Pozo o noria con bomba"", ""u"":0, ""r"":39},{""t"":""Pozo o noria sin bomba"", ""u"":0, ""r"":123}]"
90104,Bella Flor,1245,0,"[{""t"":""Al alcantarillado"", ""u"":0, ""r"":5},{""t"":""A una cámara séptica"", ""u"":0, ""r"":78},{""t"":""A un pozo ciego"", ""u"":0, ""r"":585},{""t"":""A la calle"", ""u"":0, ""r"":1},{""t"":""A la quebrada, río"", ""u"":0, ""r"":3},{""t"":""A un lago, laguna, curichi"", ""u"":0, ""r"":4},{""t"":""No tiene"", ""u"":0, ""r"":268}]","[{""t"":""Propia"", ""u"":0, ""r"":702},{""t"":""Alquilada"", ""u"":0, ""r"":44},{""t"":""En contrato anticrético"", ""u"":0, ""r"":6},{""t"":""Cedida por servicios"", ""u"":0, ""r"":129},{""t"":""Prestada por parientes o amigos"", ""u"":0, ""r"":42},{""t"":""Otra"", ""u"":0, ""r"":21}]","[{""t"":""Cañería de red"", ""u"":0, ""r"":7},{""t"":""Carro repartidor (aguatero)"", ""u"":0, ""r"":8},{""t"":""Lago, laguna, curichi"", ""u"":0, ""r"":112},{""t"":""Lluvia, río, vertiente, acequia"", ""u"":0, ""r"":328},{""t"":""Pileta pública"", ""u"":0, ""r"":36},{""t"":""Pozo o noria con bomba"", ""u"":0, ""r"":215},{""t"":""Pozo o noria sin bomba"", ""u"":0, ""r"":238}]"
